Step	Train Loss	Val Loss	Learning Rate
15256	0.2456	0.0665	0.000022
15257	0.2060	0.0665	0.000022
15258	0.3018	0.0665	0.000022
15259	0.1967	0.0665	0.000022
15260	0.2167	0.0665	0.000022
15261	0.2332	0.0665	0.000022
15262	0.2980	0.0665	0.000022
15263	0.2460	0.0665	0.000022
15264	0.2779	0.0665	0.000022
15265	0.2593	0.0665	0.000022
15266	0.2136	0.0665	0.000022
15267	0.2227	0.0665	0.000022
15268	0.2248	0.0665	0.000022
15269	0.2363	0.0665	0.000022
15270	0.2177	0.0665	0.000022
15271	0.2287	0.0665	0.000022
15272	0.2441	0.0665	0.000022
15273	0.2352	0.0665	0.000022
15274	0.1973	0.0665	0.000022
15275	0.2343	0.0665	0.000022
15276	0.2720	0.0665	0.000022
15277	0.2676	0.0665	0.000022
15278	0.2141	0.0665	0.000022
15279	0.2455	0.0665	0.000022
15280	0.2441	0.0665	0.000022
15281	0.2372	0.0665	0.000022
15282	0.2576	0.0665	0.000022
15283	0.2084	0.0665	0.000022
15284	0.2394	0.0665	0.000022
15285	0.3073	0.0665	0.000022
15286	0.2827	0.0665	0.000022
15287	0.2309	0.0665	0.000022
15288	0.2166	0.0665	0.000022
15289	0.2893	0.0665	0.000022
15290	0.2280	0.0665	0.000022
15291	0.2146	0.0665	0.000022
15292	0.1780	0.0665	0.000022
15293	0.1973	0.0665	0.000022
15294	0.2860	0.0665	0.000022
15295	0.1993	0.0665	0.000022
15296	0.2836	0.0665	0.000022
15297	0.1965	0.0665	0.000022
15298	0.2150	0.0665	0.000022
15299	0.1881	0.0665	0.000022
15300	0.1925	0.0703	0.000022
15301	0.2585	0.0703	0.000022
15302	0.2262	0.0703	0.000022
15303	0.2086	0.0703	0.000022
15304	0.2864	0.0703	0.000022
15305	0.2462	0.0703	0.000022
15306	0.2416	0.0703	0.000022
15307	0.2532	0.0703	0.000022
15308	0.2296	0.0703	0.000022
15309	0.2367	0.0703	0.000022
15310	0.2046	0.0703	0.000022
15311	0.2430	0.0703	0.000022
15312	0.2104	0.0703	0.000022
15313	0.1832	0.0703	0.000022
15314	0.2164	0.0703	0.000022
15315	0.2383	0.0703	0.000022
15316	0.2338	0.0703	0.000022
15317	0.1936	0.0703	0.000022
15318	0.2073	0.0703	0.000022
15319	0.2652	0.0703	0.000022
15320	0.2442	0.0703	0.000022
15321	0.2969	0.0703	0.000022
15322	0.2672	0.0703	0.000022
15323	0.2042	0.0703	0.000022
15324	0.2211	0.0703	0.000022
15325	0.2552	0.0703	0.000022
15326	0.2805	0.0703	0.000022
15327	0.2524	0.0703	0.000022
15328	0.2475	0.0703	0.000022
15329	0.3140	0.0703	0.000022
15330	0.2653	0.0703	0.000022
15331	0.2317	0.0703	0.000022
15332	0.2289	0.0703	0.000022
15333	0.2407	0.0703	0.000022
15334	0.2271	0.0703	0.000022
15335	0.1774	0.0703	0.000022
15336	0.1982	0.0703	0.000022
15337	0.1988	0.0703	0.000022
15338	0.2519	0.0703	0.000022
15339	0.2183	0.0703	0.000022
15340	0.2741	0.0703	0.000022
15341	0.2337	0.0703	0.000022
15342	0.2809	0.0703	0.000022
15343	0.2464	0.0703	0.000022
15344	0.2137	0.0703	0.000022
15345	0.2498	0.0703	0.000022
15346	0.2233	0.0703	0.000022
15347	0.2548	0.0703	0.000022
15348	0.2435	0.0703	0.000022
15349	0.2249	0.0703	0.000022
15350	0.2404	0.0703	0.000022
15351	0.2196	0.0703	0.000022
15352	0.2367	0.0703	0.000022
15353	0.2479	0.0703	0.000022
15354	0.2145	0.0703	0.000022
15355	0.2339	0.0703	0.000022
15356	0.2584	0.0703	0.000022
15357	0.2569	0.0703	0.000022
15358	0.2151	0.0703	0.000022
15359	0.2448	0.0703	0.000022
15360	0.2263	0.0703	0.000022
15361	0.2165	0.0703	0.000022
15362	0.2427	0.0703	0.000022
15363	0.2732	0.0703	0.000022
15364	0.2078	0.0703	0.000022
15365	0.2548	0.0703	0.000022
15366	0.2801	0.0703	0.000022
15367	0.2583	0.0703	0.000022
15368	0.2559	0.0703	0.000022
15369	0.2066	0.0703	0.000022
15370	0.2477	0.0703	0.000022
15371	0.2228	0.0703	0.000022
15372	0.2241	0.0703	0.000022
15373	0.2307	0.0703	0.000022
15374	0.3081	0.0703	0.000022
15375	0.2216	0.0703	0.000022
15376	0.2102	0.0703	0.000022
15377	0.2384	0.0703	0.000022
15378	0.2777	0.0703	0.000022
15379	0.2569	0.0703	0.000022
15380	0.2218	0.0703	0.000022
15381	0.2412	0.0703	0.000022
15382	0.2251	0.0703	0.000022
15383	0.2164	0.0703	0.000022
15384	0.2340	0.0703	0.000022
15385	0.2331	0.0703	0.000022
15386	0.2028	0.0703	0.000022
15387	0.2175	0.0703	0.000022
15388	0.2263	0.0703	0.000022
15389	0.2552	0.0703	0.000022
15390	0.2012	0.0703	0.000022
15391	0.2109	0.0703	0.000022
15392	0.2313	0.0703	0.000022
15393	0.2103	0.0703	0.000021
15394	0.2991	0.0703	0.000021
15395	0.2279	0.0703	0.000021
15396	0.2623	0.0703	0.000021
15397	0.3038	0.0703	0.000021
15398	0.3054	0.0703	0.000021
15399	0.2301	0.0703	0.000021
15400	0.2395	0.0668	0.000021
15401	0.1702	0.0668	0.000021
15402	0.2461	0.0668	0.000021
15403	0.2646	0.0668	0.000021
15404	0.2608	0.0668	0.000021
15405	0.2597	0.0668	0.000021
15406	0.2078	0.0668	0.000021
15407	0.3078	0.0668	0.000021
15408	0.1988	0.0668	0.000021
15409	0.2398	0.0668	0.000021
15410	0.2840	0.0668	0.000021
15411	0.2375	0.0668	0.000021
15412	0.2347	0.0668	0.000021
15413	0.2279	0.0668	0.000021
15414	0.1974	0.0668	0.000021
15415	0.2007	0.0668	0.000021
15416	0.3254	0.0668	0.000021
15417	0.2106	0.0668	0.000021
15418	0.2337	0.0668	0.000021
15419	0.2928	0.0668	0.000021
15420	0.2568	0.0668	0.000021
15421	0.2702	0.0668	0.000021
15422	0.2142	0.0668	0.000021
15423	0.2042	0.0668	0.000021
15424	0.2417	0.0668	0.000021
15425	0.2611	0.0668	0.000021
15426	0.2352	0.0668	0.000021
15427	0.2777	0.0668	0.000021
15428	0.2609	0.0668	0.000021
15429	0.2549	0.0668	0.000021
15430	0.2127	0.0668	0.000021
15431	0.2364	0.0668	0.000021
15432	0.2429	0.0668	0.000021
15433	0.2386	0.0668	0.000021
15434	0.2596	0.0668	0.000021
15435	0.2053	0.0668	0.000021
15436	0.2287	0.0668	0.000021
15437	0.2317	0.0668	0.000021
15438	0.2515	0.0668	0.000021
15439	0.2059	0.0668	0.000021
15440	0.2748	0.0668	0.000021
15441	0.1861	0.0668	0.000021
15442	0.2128	0.0668	0.000021
15443	0.2076	0.0668	0.000021
15444	0.2088	0.0668	0.000021
15445	0.1851	0.0668	0.000021
15446	0.2423	0.0668	0.000021
15447	0.2586	0.0668	0.000021
15448	0.2147	0.0668	0.000021
15449	0.2013	0.0668	0.000021
15450	0.1878	0.0668	0.000021
15451	0.2034	0.0668	0.000021
15452	0.2504	0.0668	0.000021
15453	0.1993	0.0668	0.000021
15454	0.2541	0.0668	0.000021
15455	0.2547	0.0668	0.000021
15456	0.2558	0.0668	0.000021
15457	0.2351	0.0668	0.000021
15458	0.2031	0.0668	0.000021
15459	0.1974	0.0668	0.000021
15460	0.2326	0.0668	0.000021
15461	0.2970	0.0668	0.000021
15462	0.2600	0.0668	0.000021
15463	0.1988	0.0668	0.000021
15464	0.2049	0.0668	0.000021
15465	0.1657	0.0668	0.000021
15466	0.2617	0.0668	0.000021
15467	0.2916	0.0668	0.000021
15468	0.2237	0.0668	0.000021
15469	0.2315	0.0668	0.000021
15470	0.2417	0.0668	0.000021
15471	0.2290	0.0668	0.000021
15472	0.2394	0.0668	0.000021
15473	0.2458	0.0668	0.000021
15474	0.2597	0.0668	0.000021
15475	0.2145	0.0668	0.000021
15476	0.3013	0.0668	0.000021
15477	0.1971	0.0668	0.000021
15478	0.1983	0.0668	0.000021
15479	0.2821	0.0668	0.000021
15480	0.2558	0.0668	0.000021
15481	0.2786	0.0668	0.000021
15482	0.2054	0.0668	0.000021
15483	0.2371	0.0668	0.000021
15484	0.2245	0.0668	0.000021
15485	0.2375	0.0668	0.000021
15486	0.1924	0.0668	0.000021
15487	0.2509	0.0668	0.000021
15488	0.2709	0.0668	0.000021
15489	0.2534	0.0668	0.000021
15490	0.2127	0.0668	0.000021
15491	0.1759	0.0668	0.000021
15492	0.2837	0.0668	0.000021
15493	0.2429	0.0668	0.000021
15494	0.2236	0.0668	0.000021
15495	0.2535	0.0668	0.000021
15496	0.2795	0.0668	0.000021
15497	0.3025	0.0668	0.000021
15498	0.1996	0.0668	0.000021
15499	0.2515	0.0668	0.000021
15500	0.1807	0.0700	0.000021
15501	0.2468	0.0700	0.000021
15502	0.2632	0.0700	0.000021
15503	0.2605	0.0700	0.000021
15504	0.1965	0.0700	0.000021
15505	0.2410	0.0700	0.000021
15506	0.2320	0.0700	0.000021
15507	0.2895	0.0700	0.000021
15508	0.2235	0.0700	0.000021
15509	0.1935	0.0700	0.000021
15510	0.1973	0.0700	0.000021
15511	0.2106	0.0700	0.000021
15512	0.1884	0.0700	0.000021
15513	0.2636	0.0700	0.000021
15514	0.2365	0.0700	0.000021
15515	0.2499	0.0700	0.000021
15516	0.2163	0.0700	0.000021
15517	0.2032	0.0700	0.000021
15518	0.2768	0.0700	0.000021
15519	0.2290	0.0700	0.000021
15520	0.2510	0.0700	0.000021
15521	0.2121	0.0700	0.000021
15522	0.2186	0.0700	0.000021
15523	0.2802	0.0700	0.000021
15524	0.1820	0.0700	0.000021
15525	0.2090	0.0700	0.000021
15526	0.2714	0.0700	0.000021
15527	0.2856	0.0700	0.000021
15528	0.2012	0.0700	0.000021
15529	0.2389	0.0700	0.000021
15530	0.2334	0.0700	0.000021
15531	0.2470	0.0700	0.000021
15532	0.2860	0.0700	0.000021
15533	0.2221	0.0700	0.000021
15534	0.2322	0.0700	0.000021
15535	0.2560	0.0700	0.000021
15536	0.1980	0.0700	0.000021
15537	0.2224	0.0700	0.000021
15538	0.1992	0.0700	0.000021
15539	0.2433	0.0700	0.000021
15540	0.2607	0.0700	0.000021
15541	0.2267	0.0700	0.000021
15542	0.1948	0.0700	0.000021
15543	0.2143	0.0700	0.000021
15544	0.2364	0.0700	0.000021
15545	0.1726	0.0700	0.000021
15546	0.2213	0.0700	0.000021
15547	0.2674	0.0700	0.000021
15548	0.2578	0.0700	0.000021
15549	0.2237	0.0700	0.000021
15550	0.2235	0.0700	0.000021
15551	0.2371	0.0700	0.000021
15552	0.2755	0.0700	0.000021
15553	0.2118	0.0700	0.000021
15554	0.2270	0.0700	0.000021
15555	0.2495	0.0700	0.000021
15556	0.2048	0.0700	0.000021
15557	0.2415	0.0700	0.000021
15558	0.2706	0.0700	0.000021
15559	0.2186	0.0700	0.000021
15560	0.2025	0.0700	0.000021
15561	0.2009	0.0700	0.000021
15562	0.2432	0.0700	0.000021
15563	0.2274	0.0700	0.000021
15564	0.2287	0.0700	0.000021
15565	0.2013	0.0700	0.000021
15566	0.2043	0.0700	0.000021
15567	0.2270	0.0700	0.000021
15568	0.1970	0.0700	0.000021
15569	0.2008	0.0700	0.000021
15570	0.2694	0.0700	0.000021
15571	0.2034	0.0700	0.000021
15572	0.1842	0.0700	0.000021
15573	0.2517	0.0700	0.000021
15574	0.2456	0.0700	0.000021
15575	0.1771	0.0700	0.000021
15576	0.2066	0.0700	0.000021
15577	0.1957	0.0700	0.000021
15578	0.2614	0.0700	0.000021
15579	0.2197	0.0700	0.000021
15580	0.2251	0.0700	0.000021
15581	0.2285	0.0700	0.000021
15582	0.2336	0.0700	0.000021
15583	0.2553	0.0700	0.000021
15584	0.2946	0.0700	0.000021
15585	0.2064	0.0700	0.000021
15586	0.2277	0.0700	0.000021
15587	0.2491	0.0700	0.000021
15588	0.2227	0.0700	0.000021
15589	0.2388	0.0700	0.000021
15590	0.2212	0.0700	0.000021
15591	0.2498	0.0700	0.000021
15592	0.1906	0.0700	0.000021
15593	0.2742	0.0700	0.000021
15594	0.2338	0.0700	0.000021
15595	0.2353	0.0700	0.000021
15596	0.1892	0.0700	0.000021
15597	0.2052	0.0700	0.000021
15598	0.2636	0.0700	0.000021
15599	0.2030	0.0700	0.000021
15600	0.2915	0.0655	0.000021
15601	0.2400	0.0655	0.000021
15602	0.2343	0.0655	0.000021
15603	0.2100	0.0655	0.000021
15604	0.2279	0.0655	0.000021
15605	0.1964	0.0655	0.000021
15606	0.1890	0.0655	0.000021
15607	0.2184	0.0655	0.000020
15608	0.1967	0.0655	0.000020
15609	0.2537	0.0655	0.000020
15610	0.2250	0.0655	0.000020
15611	0.3012	0.0655	0.000020
15612	0.1864	0.0655	0.000020
15613	0.2629	0.0655	0.000020
15614	0.2287	0.0655	0.000020
15615	0.2450	0.0655	0.000020
15616	0.2548	0.0655	0.000020
15617	0.2756	0.0655	0.000020
15618	0.2158	0.0655	0.000020
15619	0.2185	0.0655	0.000020
15620	0.2535	0.0655	0.000020
15621	0.2637	0.0655	0.000020
15622	0.2451	0.0655	0.000020
15623	0.2308	0.0655	0.000020
15624	0.2075	0.0655	0.000020
15625	0.1700	0.0655	0.000020
15626	0.2641	0.0655	0.000020
15627	0.2627	0.0655	0.000020
15628	0.2741	0.0655	0.000020
15629	0.2223	0.0655	0.000020
15630	0.2283	0.0655	0.000020
15631	0.2573	0.0655	0.000020
15632	0.1851	0.0655	0.000020
15633	0.2695	0.0655	0.000020
15634	0.2536	0.0655	0.000020
15635	0.1821	0.0655	0.000020
15636	0.2610	0.0655	0.000020
15637	0.2354	0.0655	0.000020
15638	0.2663	0.0655	0.000020
15639	0.2564	0.0655	0.000020
15640	0.2095	0.0655	0.000020
15641	0.1965	0.0655	0.000020
15642	0.3113	0.0655	0.000020
15643	0.1974	0.0655	0.000020
15644	0.2256	0.0655	0.000020
15645	0.2481	0.0655	0.000020
15646	0.2454	0.0655	0.000020
15647	0.2128	0.0655	0.000020
15648	0.2590	0.0655	0.000020
15649	0.2802	0.0655	0.000020
15650	0.2677	0.0655	0.000020
15651	0.2680	0.0655	0.000020
15652	0.2042	0.0655	0.000020
15653	0.1996	0.0655	0.000020
15654	0.2546	0.0655	0.000020
15655	0.2432	0.0655	0.000020
15656	0.2044	0.0655	0.000020
15657	0.2288	0.0655	0.000020
15658	0.2248	0.0655	0.000020
15659	0.2453	0.0655	0.000020
15660	0.2083	0.0655	0.000020
15661	0.2234	0.0655	0.000020
15662	0.2283	0.0655	0.000020
15663	0.2677	0.0655	0.000020
15664	0.2080	0.0655	0.000020
15665	0.3322	0.0655	0.000020
15666	0.2055	0.0655	0.000020
15667	0.2432	0.0655	0.000020
15668	0.2201	0.0655	0.000020
15669	0.2209	0.0655	0.000020
15670	0.2541	0.0655	0.000020
15671	0.1994	0.0655	0.000020
15672	0.2177	0.0655	0.000020
15673	0.2201	0.0655	0.000020
15674	0.2354	0.0655	0.000020
15675	0.2428	0.0655	0.000020
15676	0.1992	0.0655	0.000020
15677	0.2047	0.0655	0.000020
15678	0.2540	0.0655	0.000020
15679	0.2368	0.0655	0.000020
15680	0.2266	0.0655	0.000020
15681	0.2517	0.0655	0.000020
15682	0.2751	0.0655	0.000020
15683	0.2479	0.0655	0.000020
15684	0.2143	0.0655	0.000020
15685	0.2396	0.0655	0.000020
15686	0.2806	0.0655	0.000020
15687	0.1953	0.0655	0.000020
15688	0.2582	0.0655	0.000020
15689	0.2560	0.0655	0.000020
15690	0.2326	0.0655	0.000020
15691	0.2748	0.0655	0.000020
15692	0.2029	0.0655	0.000020
15693	0.2369	0.0655	0.000020
15694	0.2470	0.0655	0.000020
15695	0.1978	0.0655	0.000020
15696	0.2744	0.0655	0.000020
15697	0.2427	0.0655	0.000020
15698	0.2319	0.0655	0.000020
15699	0.1860	0.0655	0.000020
15700	0.2014	0.0563	0.000020
15701	0.1715	0.0563	0.000020
15702	0.2428	0.0563	0.000020
15703	0.1944	0.0563	0.000020
15704	0.1961	0.0563	0.000020
15705	0.2118	0.0563	0.000020
15706	0.2556	0.0563	0.000020
15707	0.2210	0.0563	0.000020
15708	0.2241	0.0563	0.000020
15709	0.2539	0.0563	0.000020
15710	0.1926	0.0563	0.000020
15711	0.2193	0.0563	0.000020
15712	0.2425	0.0563	0.000020
15713	0.2836	0.0563	0.000020
15714	0.2416	0.0563	0.000020
15715	0.2286	0.0563	0.000020
15716	0.2653	0.0563	0.000020
15717	0.2717	0.0563	0.000020
15718	0.1880	0.0563	0.000020
15719	0.2283	0.0563	0.000020
15720	0.2428	0.0563	0.000020
15721	0.2088	0.0563	0.000020
15722	0.1941	0.0563	0.000020
15723	0.2870	0.0563	0.000020
15724	0.2518	0.0563	0.000020
15725	0.1833	0.0563	0.000020
15726	0.2328	0.0563	0.000020
15727	0.2240	0.0563	0.000020
15728	0.2021	0.0563	0.000020
15729	0.2165	0.0563	0.000020
15730	0.2600	0.0563	0.000020
15731	0.2123	0.0563	0.000020
15732	0.2673	0.0563	0.000020
15733	0.2413	0.0563	0.000020
15734	0.2045	0.0563	0.000020
15735	0.2143	0.0563	0.000020
15736	0.2198	0.0563	0.000020
15737	0.2302	0.0563	0.000020
15738	0.2738	0.0563	0.000020
15739	0.2474	0.0563	0.000020
15740	0.2257	0.0563	0.000020
15741	0.1937	0.0563	0.000020
15742	0.2392	0.0563	0.000020
15743	0.1844	0.0563	0.000020
15744	0.2316	0.0563	0.000020
15745	0.2149	0.0563	0.000020
15746	0.2381	0.0563	0.000020
15747	0.2502	0.0563	0.000020
15748	0.2118	0.0563	0.000020
15749	0.2184	0.0563	0.000020
15750	0.2456	0.0563	0.000020
15751	0.2574	0.0563	0.000020
15752	0.2021	0.0563	0.000020
15753	0.1918	0.0563	0.000020
15754	0.2736	0.0563	0.000020
15755	0.2168	0.0563	0.000020
15756	0.2402	0.0563	0.000020
15757	0.2501	0.0563	0.000020
15758	0.1881	0.0563	0.000020
15759	0.2117	0.0563	0.000020
15760	0.2163	0.0563	0.000020
15761	0.1945	0.0563	0.000020
15762	0.1953	0.0563	0.000020
15763	0.3093	0.0563	0.000020
15764	0.2148	0.0563	0.000020
15765	0.2442	0.0563	0.000020
15766	0.1695	0.0563	0.000020
15767	0.2605	0.0563	0.000020
15768	0.1918	0.0563	0.000020
15769	0.2818	0.0563	0.000020
15770	0.2404	0.0563	0.000020
15771	0.2256	0.0563	0.000020
15772	0.2039	0.0563	0.000020
15773	0.2325	0.0563	0.000020
15774	0.2415	0.0563	0.000020
15775	0.2711	0.0563	0.000020
15776	0.2103	0.0563	0.000020
15777	0.2313	0.0563	0.000020
15778	0.2507	0.0563	0.000020
15779	0.2379	0.0563	0.000020
15780	0.2034	0.0563	0.000020
15781	0.2268	0.0563	0.000020
15782	0.2193	0.0563	0.000020
15783	0.2229	0.0563	0.000020
15784	0.2735	0.0563	0.000020
15785	0.1969	0.0563	0.000020
15786	0.2397	0.0563	0.000020
15787	0.2040	0.0563	0.000020
15788	0.2687	0.0563	0.000020
15789	0.2059	0.0563	0.000020
15790	0.1808	0.0563	0.000020
15791	0.2145	0.0563	0.000020
15792	0.2727	0.0563	0.000020
15793	0.2133	0.0563	0.000020
15794	0.2329	0.0563	0.000020
15795	0.2365	0.0563	0.000020
15796	0.2666	0.0563	0.000020
15797	0.2203	0.0563	0.000020
15798	0.2449	0.0563	0.000020
15799	0.2149	0.0563	0.000020
15800	0.2331	0.0622	0.000020
15801	0.2828	0.0622	0.000020
15802	0.2463	0.0622	0.000020
15803	0.2962	0.0622	0.000020
15804	0.2489	0.0622	0.000020
15805	0.2363	0.0622	0.000020
15806	0.2636	0.0622	0.000020
15807	0.2539	0.0622	0.000020
15808	0.2464	0.0622	0.000020
15809	0.2188	0.0622	0.000020
15810	0.2451	0.0622	0.000020
15811	0.2811	0.0622	0.000020
15812	0.2183	0.0622	0.000020
15813	0.2568	0.0622	0.000020
15814	0.2315	0.0622	0.000020
15815	0.2543	0.0622	0.000020
15816	0.2744	0.0622	0.000020
15817	0.2344	0.0622	0.000020
15818	0.2009	0.0622	0.000020
15819	0.2691	0.0622	0.000020
15820	0.2338	0.0622	0.000020
15821	0.2350	0.0622	0.000020
15822	0.2527	0.0622	0.000020
15823	0.2593	0.0622	0.000020
15824	0.2143	0.0622	0.000020
15825	0.2585	0.0622	0.000020
15826	0.2364	0.0622	0.000020
15827	0.2284	0.0622	0.000020
15828	0.2197	0.0622	0.000020
15829	0.1655	0.0622	0.000019
15830	0.2294	0.0622	0.000019
15831	0.2240	0.0622	0.000019
15832	0.2471	0.0622	0.000019
15833	0.2987	0.0622	0.000019
15834	0.2434	0.0622	0.000019
15835	0.1685	0.0622	0.000019
15836	0.2317	0.0622	0.000019
15837	0.1948	0.0622	0.000019
15838	0.2306	0.0622	0.000019
15839	0.2171	0.0622	0.000019
15840	0.1932	0.0622	0.000019
15841	0.2448	0.0622	0.000019
15842	0.1941	0.0622	0.000019
15843	0.2453	0.0622	0.000019
15844	0.2076	0.0622	0.000019
15845	0.2417	0.0622	0.000019
15846	0.2539	0.0622	0.000019
15847	0.2569	0.0622	0.000019
15848	0.2378	0.0622	0.000019
15849	0.2077	0.0622	0.000019
15850	0.2160	0.0622	0.000019
15851	0.2434	0.0622	0.000019
15852	0.2349	0.0622	0.000019
15853	0.2048	0.0622	0.000019
15854	0.2134	0.0622	0.000019
15855	0.2823	0.0622	0.000019
15856	0.2035	0.0622	0.000019
15857	0.2022	0.0622	0.000019
15858	0.2694	0.0622	0.000019
15859	0.2346	0.0622	0.000019
15860	0.2252	0.0622	0.000019
15861	0.2216	0.0622	0.000019
15862	0.2665	0.0622	0.000019
15863	0.2411	0.0622	0.000019
15864	0.2293	0.0622	0.000019
15865	0.1780	0.0622	0.000019
15866	0.2213	0.0622	0.000019
15867	0.2221	0.0622	0.000019
15868	0.2191	0.0622	0.000019
15869	0.1843	0.0622	0.000019
15870	0.2545	0.0622	0.000019
15871	0.2549	0.0622	0.000019
15872	0.2542	0.0622	0.000019
15873	0.2429	0.0622	0.000019
15874	0.2625	0.0622	0.000019
15875	0.1901	0.0622	0.000019
15876	0.2947	0.0622	0.000019
15877	0.2222	0.0622	0.000019
15878	0.2172	0.0622	0.000019
15879	0.2162	0.0622	0.000019
15880	0.1916	0.0622	0.000019
15881	0.2494	0.0622	0.000019
15882	0.2382	0.0622	0.000019
15883	0.2904	0.0622	0.000019
15884	0.1990	0.0622	0.000019
15885	0.1854	0.0622	0.000019
15886	0.2277	0.0622	0.000019
15887	0.1743	0.0622	0.000019
15888	0.2321	0.0622	0.000019
15889	0.2665	0.0622	0.000019
15890	0.2270	0.0622	0.000019
15891	0.1824	0.0622	0.000019
15892	0.3326	0.0622	0.000019
15893	0.2224	0.0622	0.000019
15894	0.1768	0.0622	0.000019
15895	0.2901	0.0622	0.000019
15896	0.2662	0.0622	0.000019
15897	0.2464	0.0622	0.000019
15898	0.2284	0.0622	0.000019
15899	0.2245	0.0622	0.000019
15900	0.2071	0.0634	0.000019
15901	0.2306	0.0634	0.000019
15902	0.2011	0.0634	0.000019
15903	0.2390	0.0634	0.000019
15904	0.1648	0.0634	0.000019
15905	0.2350	0.0634	0.000019
15906	0.1996	0.0634	0.000019
15907	0.2620	0.0634	0.000019
15908	0.2285	0.0634	0.000019
15909	0.2724	0.0634	0.000019
15910	0.2053	0.0634	0.000019
15911	0.1857	0.0634	0.000019
15912	0.2442	0.0634	0.000019
15913	0.2324	0.0634	0.000019
15914	0.1955	0.0634	0.000019
15915	0.2242	0.0634	0.000019
15916	0.2677	0.0634	0.000019
15917	0.2004	0.0634	0.000019
15918	0.2421	0.0634	0.000019
15919	0.2073	0.0634	0.000019
15920	0.2039	0.0634	0.000019
15921	0.2677	0.0634	0.000019
15922	0.2631	0.0634	0.000019
15923	0.2652	0.0634	0.000019
15924	0.2244	0.0634	0.000019
15925	0.1903	0.0634	0.000019
15926	0.2453	0.0634	0.000019
15927	0.2480	0.0634	0.000019
15928	0.2177	0.0634	0.000019
15929	0.2137	0.0634	0.000019
15930	0.2460	0.0634	0.000019
15931	0.3024	0.0634	0.000019
15932	0.2336	0.0634	0.000019
15933	0.2652	0.0634	0.000019
15934	0.2089	0.0634	0.000019
15935	0.2145	0.0634	0.000019
15936	0.2449	0.0634	0.000019
15937	0.2248	0.0634	0.000019
15938	0.1955	0.0634	0.000019
15939	0.1854	0.0634	0.000019
15940	0.2125	0.0634	0.000019
15941	0.2890	0.0634	0.000019
15942	0.2611	0.0634	0.000019
15943	0.1586	0.0634	0.000019
15944	0.2281	0.0634	0.000019
15945	0.2449	0.0634	0.000019
15946	0.2309	0.0634	0.000019
15947	0.2126	0.0634	0.000019
15948	0.2212	0.0634	0.000019
15949	0.2004	0.0634	0.000019
15950	0.2419	0.0634	0.000019
15951	0.2290	0.0634	0.000019
15952	0.2328	0.0634	0.000019
15953	0.2645	0.0634	0.000019
15954	0.2279	0.0634	0.000019
15955	0.2364	0.0634	0.000019
15956	0.2674	0.0634	0.000019
15957	0.2106	0.0634	0.000019
15958	0.2123	0.0634	0.000019
15959	0.2174	0.0634	0.000019
15960	0.2287	0.0634	0.000019
15961	0.1942	0.0634	0.000019
15962	0.2329	0.0634	0.000019
15963	0.2366	0.0634	0.000019
15964	0.2384	0.0634	0.000019
15965	0.1929	0.0634	0.000019
15966	0.2152	0.0634	0.000019
15967	0.1889	0.0634	0.000019
15968	0.2136	0.0634	0.000019
15969	0.1983	0.0634	0.000019
15970	0.2238	0.0634	0.000019
15971	0.2142	0.0634	0.000019
15972	0.2272	0.0634	0.000019
15973	0.2343	0.0634	0.000019
15974	0.2571	0.0634	0.000019
15975	0.1912	0.0634	0.000019
15976	0.1942	0.0634	0.000019
15977	0.2223	0.0634	0.000019
15978	0.2297	0.0634	0.000019
15979	0.2450	0.0634	0.000019
15980	0.2046	0.0634	0.000019
15981	0.2389	0.0634	0.000019
15982	0.1956	0.0634	0.000019
15983	0.2460	0.0634	0.000019
15984	0.2303	0.0634	0.000019
15985	0.2727	0.0634	0.000019
15986	0.2487	0.0634	0.000019
15987	0.2324	0.0634	0.000019
15988	0.1475	0.0634	0.000019
15989	0.2085	0.0634	0.000019
15990	0.2021	0.0634	0.000019
15991	0.2376	0.0634	0.000019
15992	0.2468	0.0634	0.000019
15993	0.2092	0.0634	0.000019
15994	0.1822	0.0634	0.000019
15995	0.2867	0.0634	0.000019
15996	0.2120	0.0634	0.000019
15997	0.2773	0.0634	0.000019
15998	0.1933	0.0634	0.000019
15999	0.2320	0.0634	0.000019
16000	0.2140	0.0646	0.000019
16001	0.2544	0.0646	0.000019
16002	0.2320	0.0646	0.000019
16003	0.2433	0.0646	0.000019
16004	0.1555	0.0646	0.000019
16005	0.2195	0.0646	0.000019
16006	0.2191	0.0646	0.000019
16007	0.2832	0.0646	0.000019
16008	0.2139	0.0646	0.000019
16009	0.1828	0.0646	0.000019
16010	0.2154	0.0646	0.000019
16011	0.1907	0.0646	0.000019
16012	0.1962	0.0646	0.000019
16013	0.1902	0.0646	0.000019
16014	0.2711	0.0646	0.000019
16015	0.2809	0.0646	0.000019
16016	0.2000	0.0646	0.000019
16017	0.2234	0.0646	0.000019
16018	0.2244	0.0646	0.000019
16019	0.2130	0.0646	0.000019
16020	0.2307	0.0646	0.000019
16021	0.1896	0.0646	0.000019
16022	0.2458	0.0646	0.000019
16023	0.2036	0.0646	0.000019
16024	0.3014	0.0646	0.000019
16025	0.2038	0.0646	0.000019
16026	0.1937	0.0646	0.000019
16027	0.2370	0.0646	0.000019
16028	0.2463	0.0646	0.000019
16029	0.2226	0.0646	0.000019
16030	0.2192	0.0646	0.000019
16031	0.2000	0.0646	0.000019
